year,conm,직명코드,직명,name_ts,name,regist_num,birthdate
2017,(주)금화피에스시,751,사외이사(감사위원),임한규,임한규,120-81-06796,195210
2017,(주)금화피에스시,751,사외이사(감사위원),최청운,최청운,120-81-06796,196612
2018,(주)금화피에스시,751,사외이사(감사위원),최청운,최청운,120-81-06796,196612
2018,(주)금화피에스시,751,사외이사(감사위원),차행전,차행전,120-81-06796,196504
2018,(주)금화피에스시,751,사외이사(감사위원),임한규,임한규,120-81-06796,195210
2019,(주)금화피에스시,751,사외이사(감사위원),최청운,최청운,120-81-06796,196612
2019,(주)금화피에스시,751,사외이사(감사위원),양수근,양수근,120-81-06796,195507
2019,(주)금화피에스시,751,사외이사(감사위원),차행전,차행전,120-81-06796,196504
2017,(주)기가레인,721,사외이사,김용석,김용석,107-81-77264,195908
2017,(주)기가레인,721,사외이사,김영찬,김영찬,107-81-77264,195303
2018,(주)기가레인,721,사외이사,김용석,김용석,107-81-77264,195908
2018,(주)기가레인,721,사외이사,김영찬,김영찬,107-81-77264,195303
2019,(주)기가레인,721,사외이사,김영찬,김영찬,107-81-77264,195303
2019,(주)기가레인,721,사외이사,김용석,김용석,107-81-77264,195908
2017,(주)까뮤이앤씨,751,사외이사(감사위원),표학길,표학길,604-81-16870,194802
2017,(주)까뮤이앤씨,751,사외이사(감사위원),김도일,김도일,604-81-16870,195112
2017,(주)까뮤이앤씨,751,사외이사(감사위원),이철환,이철환,604-81-16870,195502
2018,(주)까뮤이앤씨,751,사외이사(감사위원),이철환,이철환,604-81-16870,195502
2018,(주)까뮤이앤씨,751,사외이사(감사위원),표학길,표학길,604-81-16870,194802
2018,(주)까뮤이앤씨,751,사외이사(감사위원),김도일,김도일,604-81-16870,195112
2019,(주)까뮤이앤씨,751,사외이사(감사위원),표학길,표학길,604-81-16870,194802
2019,(주)까뮤이앤씨,751,사외이사(감사위원),김도일,김도일,604-81-16870,195112
2019,(주)까뮤이앤씨,751,사외이사(감사위원),이철환,이철환,604-81-16870,195502
2019,(주)까스텔바작,721,사외이사,조원웅,조원웅,412-86-00376,195809
2019,(주)까스텔바작,721,사외이사,오명,오명,412-86-00376,194003
2019,(주)까스텔바작,721,사외이사,이용재,이용재,412-86-00376,195802
2017,(주)나노,721,사외이사,정강원,정강원,107-88-04227,195910
2018,(주)나노,721,사외이사,정강원,정강원,107-88-04227,195910
2019,(주)나노,721,사외이사,정강원,정강원,107-88-04227,195910
2019,(주)나노브릭,721,사외이사,허영범,허영범,135-81-91640,196810
2019,(주)나노브릭,721,사외이사,김태원,김태원,135-81-91640,196307
2019,(주)나노브릭,721,사외이사,김 한,김한,135-81-91640,196509
2017,(주)나노신소재,721,사외이사,주홍렬,주홍렬,305-81-36339,196203
2018,(주)나노신소재,721,사외이사,주홍렬,주홍렬,305-81-36339,196203
2019,(주)나노신소재,721,사외이사,박준병,박준병,305-81-36339,195912
2017,(주)나노엔텍,721,사외이사,황성걸,황성걸,229-81-08112,197103
2018,(주)나노엔텍,721,사외이사,황성걸,황성걸,229-81-08112,197103
2019,(주)나노엔텍,721,사외이사,황성걸,황성걸,229-81-08112,197103
2017,(주)나무가,721,사외이사,김화섭,김화섭,129-81-77736,195712
2018,(주)나무가,721,사외이사,김화섭,김화섭,129-81-77736,195712
2019,(주)나무가,721,사외이사,한순동,한순동,129-81-77736,
2017,(주)나스미디어,751,사외이사(감사위원),이준기,이준기,220-81-80363,196209
2017,(주)나스미디어,751,사외이사(감사위원),조창환,조창환,220-81-80363,196904
2017,(주)나스미디어,751,사외이사(감사위원),황인이,황인이,220-81-80363,197202
2018,(주)나스미디어,751,사외이사(감사위원),황인이,황인이,220-81-80363,197202
2018,(주)나스미디어,751,사외이사(감사위원),조창환,조창환,220-81-80363,196904
2018,(주)나스미디어,751,사외이사(감사위원),박정익,박정익,220-81-80363,195606
2019,(주)나스미디어,751,사외이사(감사위원),박정익,박정익,220-81-80363,195606
2019,(주)나스미디어,751,사외이사(감사위원),조창환,조창환,220-81-80363,196904
2019,(주)나스미디어,751,사외이사(감사위원),황인이,황인이,220-81-80363,197202
2017,(주)나이벡,721,사외이사,김사성,김사성,101-86-02611,196604
2018,(주)나이벡,721,사외이사,김사성,김사성,101-86-02611,196604
2019,(주)나이벡,721,사외이사,김사성,김사성,101-86-02611,196604
2017,(주)나이스디앤비,721,사외이사,홍진기,홍진기,107-86-24874,195312
2017,(주)나이스디앤비,721,사외이사,박기홍,박기홍,107-86-24874,195803
2017,(주)나이스디앤비,721,사외이사,최봉길,최봉길,107-86-24874,195607
2017,(주)나이스디앤비,721,사외이사,진화근,진화근,107-86-24874,195209
2017,(주)나이스디앤비,721,사외이사,최기억,최기억,107-86-24874,196502
2018,(주)나이스디앤비,721,사외이사,최봉길,최봉길,107-86-24874,195607
2018,(주)나이스디앤비,721,사외이사,정낙균,정낙균,107-86-24874,195201
2018,(주)나이스디앤비,721,사외이사,홍진기,홍진기,107-86-24874,195312
2018,(주)나이스디앤비,721,사외이사,진화근,진화근,107-86-24874,195209
2019,(주)나이스디앤비,721,사외이사,정낙균,정낙균,107-86-24874,195201
2019,(주)나이스디앤비,721,사외이사,홍진기,홍진기,107-86-24874,195312
2017,(주)나이스홀딩스,751,사외이사(감사위원),나기영,나기영,214-81-74186,196511
2017,(주)나이스홀딩스,751,사외이사(감사위원),최찬오,최찬오,214-81-74186,196912
2017,(주)나이스홀딩스,751,사외이사(감사위원),성재호,성재호,214-81-74186,196003
2018,(주)나이스홀딩스,751,사외이사(감사위원),성재호,성재호,214-81-74186,196003
2018,(주)나이스홀딩스,751,사외이사(감사위원),최찬오,최찬오,214-81-74186,196912
2018,(주)나이스홀딩스,751,사외이사(감사위원),나기영,나기영,214-81-74186,196511
2018,(주)나이스홀딩스,751,사외이사(감사위원),오광수,오광수,214-81-74186,196011
2019,(주)나이스홀딩스,751,사외이사(감사위원),오광수,오광수,214-81-74186,196011
2019,(주)나이스홀딩스,751,사외이사(감사위원),나기영,나기영,214-81-74186,196511
2019,(주)나이스홀딩스,751,사외이사(감사위원),전광수,전광수,214-81-74186,195711
2017,(주)나인테크,721,사외이사,서범석,서범석,227-87-00493,197209
2018,(주)나인테크,721,사외이사,최윤석,최윤석,227-87-00493,197704
2019,(주)나인테크,721,사외이사,이귀성,이귀성,227-87-00493,198611
2019,(주)나인테크,721,사외이사,최윤석,최윤석,227-87-00493,197704
2017,(주)남선알미늄,721,사외이사,김재기,김재기,502-81-00107,193905
2018,(주)남선알미늄,721,사외이사,김재기,김재기,502-81-00107,193905
2019,(주)남선알미늄,721,사외이사,김재기,김재기,502-81-00107,193905
2017,(주)남성,721,사외이사,양재택,양재택,113-81-07079,195905
2017,(주)남성,721,사외이사,김성철,김성철,113-81-07079,196204
2017,(주)네스엠,721,사외이사,JIN HUISHU (김혜숙),JINHUISHU(김혜숙),213-86-27332,198007
2018,(주)네스엠,721,사외이사,JIN HUISHU,JINHUISHU,213-86-27332,198007
2019,(주)네스엠,721,사외이사,난광허,난광허,213-86-27332,195710
2019,(주)네스엠,721,사외이사,송현승,송현승,213-86-27332,197001
2019,(주)네스엠,721,사외이사,신동호,신동호,213-86-27332,197005
2019,(주)네스엠,721,사외이사,Gordon MJohnson,GordonMJohnson,213-86-27332,194912
2018,(주)네오셈,721,사외이사,신우제,신우제,141-86-00436,197208
2019,(주)네오셈,721,사외이사,문권천,문권천,141-86-00436,195805
2017,(주)네오오토,721,사외이사,이병국,이병국,104-86-25573,195909
2018,(주)네오오토,721,사외이사,이병국,이병국,104-86-25573,195909
2019,(주)네오오토,721,사외이사,이병국,이병국,104-86-25573,195909
2017,(주)네오위즈,751,사외이사(감사위원),손영동,손영동,120-87-14245,196211
2017,(주)네오위즈,751,사외이사(감사위원),문대우,문대우,120-87-14245,197306
2017,(주)네오위즈,751,사외이사(감사위원),이준환,이준환,120-87-14245,197010
2018,(주)네오위즈,751,사외이사(감사위원),이준환,이준환,120-87-14245,197010
2018,(주)네오위즈,751,사외이사(감사위원),손영동,손영동,120-87-14245,196211
2018,(주)네오위즈,751,사외이사(감사위원),문대우,문대우,120-87-14245,197306
2019,(주)네오위즈,751,사외이사(감사위원),정기영,정기영,120-87-14245,195802
2019,(주)네오위즈,751,사외이사(감사위원),송진형,송진형,120-87-14245,197407
2019,(주)네오위즈,751,사외이사(감사위원),한석우,한석우,120-87-14245,196502
2017,(주)네오위즈홀딩스,751,사외이사(감사위원),권단,권단,214-86-16503,197010
2017,(주)네오위즈홀딩스,751,사외이사(감사위원),이남호,이남호,214-86-16503,196903
2017,(주)네오위즈홀딩스,751,사외이사(감사위원),우종훈,우종훈,214-86-16503,197506
2018,(주)네오위즈홀딩스,751,사외이사(감사위원),권단,권단,214-86-16503,197010
2018,(주)네오위즈홀딩스,751,사외이사(감사위원),우종훈,우종훈,214-86-16503,197506
2018,(주)네오위즈홀딩스,751,사외이사(감사위원),이남호,이남호,214-86-16503,196903
2019,(주)네오위즈홀딩스,751,사외이사(감사위원),우종훈,우종훈,214-86-16503,197506
2019,(주)네오위즈홀딩스,751,사외이사(감사위원),권단,권단,214-86-16503,197010
2019,(주)네오위즈홀딩스,751,사외이사(감사위원),이남호,이남호,214-86-16503,196903
2019,(주)네오크레마,721,사외이사,이대호,이대호,215-86-93463,196001
2017,(주)네오티스,721,사외이사,노형종,노형종,125-81-34040,195510
2018,(주)네오티스,721,사외이사,이재훈,이재훈,125-81-34040,198012
2018,(주)네오티스,721,사외이사,김명식,김명식,125-81-34040,195807
2018,(주)네오티스,721,사외이사,노형종,노형종,125-81-34040,195510
2019,(주)네오티스,721,사외이사,김명식,김명식,125-81-34040,195807
2019,(주)네오티스,721,사외이사,이재훈,이재훈,125-81-34040,198012
2019,(주)네오티스,721,사외이사,홍성훈,홍성훈,125-81-34040,195806
2018,(주)네오팜,721,사외이사,최동진,최동진,305-81-38977,196003
2018,(주)네오팜,721,사외이사,김학영,김학영,305-81-38977,195204
2018,(주)네오팜,721,사외이사,홍기영,홍기영,305-81-38977,195607
2019,(주)네오팜,751,사외이사(감사위원),홍기영,홍기영,305-81-38977,195607
2019,(주)네오팜,751,사외이사(감사위원),최동진,최동진,305-81-38977,196003
2019,(주)네오팜,751,사외이사(감사위원),김학영,김학영,305-81-38977,195204
2018,(주)네오펙트,721,사외이사,이정윤,이정윤,119-86-29663,197812
2019,(주)네오펙트,721,사외이사,이정윤,이정윤,119-86-29663,197812
2018,(주)네온테크,721,사외이사,이종건,이종건,335-87-01207,196311
2019,(주)네온테크,721,사외이사,이종건,이종건,335-87-01207,196311
2017,(주)네이블커뮤니케이션즈,721,사외이사,이명성,이명성,214-87-28030,195502
2018,(주)네이블커뮤니케이션즈,721,사외이사,이명성,이명성,214-87-28030,195502
2019,(주)네이블커뮤니케이션즈,721,사외이사,김재인,김재인,214-87-28030,196208
2019,(주)네이블커뮤니케이션즈,721,사외이사,이명성,이명성,214-87-28030,195502
2017,(주)네이처셀,721,사외이사,신원재,신원재,130-81-05606,196404
2017,(주)네이처셀,721,사외이사,서유헌,서유헌,130-81-05606,194802
2018,(주)네이처셀,721,사외이사,서유헌,서유헌,130-81-05606,194802
2018,(주)네이처셀,721,사외이사,신원재,신원재,130-81-05606,196404
2019,(주)네이처셀,721,사외이사,신원재,신원재,130-81-05606,196404
2019,(주)네이처셀,721,사외이사,서유헌,서유헌,130-81-05606,194802
2017,(주)네패스,721,사외이사,박형건,박형건,303-81-05198,195502
2017,(주)네패스,721,사외이사,김건우,김건우,303-81-05198,195608
2018,(주)네패스,721,사외이사,김건우,김건우,303-81-05198,195608
2018,(주)네패스,721,사외이사,황태영,황태영,303-81-05198,195607
2019,(주)네패스,721,사외이사,황태영,황태영,303-81-05198,195607
2019,(주)네패스,721,사외이사,김원호,김원호,303-81-05198,195507
2017,(주)넥센,721,사외이사,박치완,박치완,618-81-15827,196203
2018,(주)넥센,721,사외이사,박차석,박차석,618-81-15827,195505
2019,(주)넥센,721,사외이사,박차석,박차석,618-81-15827,195505
2017,(주)넥스턴,721,사외이사,안병규,안병규,135-81-39760,195007
2018,(주)넥스턴,721,사외이사,조창기,조창기,135-81-39760,195503
2018,(주)넥스턴,721,사외이사,안병규,안병규,135-81-39760,195007
2019,(주)넥스턴,721,사외이사,안병규,안병규,135-81-39760,195007
2019,(주)넥스턴,721,사외이사,조창기,조창기,135-81-39760,195503
2017,(주)넥스트비티,721,사외이사,정상규,정상규,303-81-13820,196805
2017,(주)넥스트비티,721,사외이사,가주현,가주현,303-81-13820,196002
2018,(주)넥스트비티,721,사외이사,가주현,가주현,303-81-13820,196002
2019,(주)넥스트비티,721,사외이사,가주현,가주현,303-81-13820,196002
2017,(주)넥스트사이언스,721,사외이사,조금철,조금철,225-81-00025,195405
2017,(주)넥스트사이언스,721,사외이사,안성용,안성용,225-81-00025,196903
2018,(주)넥스트사이언스,721,사외이사,박철수,박철수,225-81-00025,197309
2018,(주)넥스트사이언스,721,사외이사,심연섭,심연섭,225-81-00025,197503
2018,(주)넥스트사이언스,721,사외이사,백윤기,백윤기,225-81-00025,196304
2019,(주)넥스트사이언스,721,사외이사,박철수,박철수,225-81-00025,197309
2019,(주)넥스트사이언스,721,사외이사,김명기,김명기,225-81-00025,196707
2019,(주)넥스트사이언스,721,사외이사,심연섭,심연섭,225-81-00025,197503
2017,(주)넥스트아이,721,사외이사,장동신,장동신,124-81-57924,197708
2017,(주)넥스트아이,721,사외이사,안옥화,안옥화,124-81-57924,197102
2018,(주)넥스트아이,721,사외이사,장동신,장동신,124-81-57924,197708
2018,(주)넥스트아이,721,사외이사,안옥화,안옥화,124-81-57924,197102
2019,(주)넥스트아이,721,사외이사,장동신,장동신,124-81-57924,197708
2017,(주)넥스트엔터테인먼트월드,751,사외이사(감사위원),김정기,김정기,120-87-29530,196502
2017,(주)넥스트엔터테인먼트월드,751,사외이사(감사위원),안병걸,안병걸,120-87-29530,196704
